MGI symbol,430AV2_ForeOlig_Enrich,430AV2_ForeOlig_Hedges_g,430AV2_ForeOlig_Var_g,430AV2_ForeOlig_SEg
0610005C13Rik,0.21710499999999966,0.6438146980657088,0.3066990982158741,0.5538042056682794
0610008F07Rik,0.2626400000000002,1.2841583607073415,0.35813932029625434,0.5984474248388528
0610009B22Rik,0.13630333333333056,1.1450336214203722,0.3440576244132746,0.5865642542921232
0610009D07Rik,0.07944500000000065,0.3360407045911557,0.307683822259555,0.5545056081828645
0610009O20Rik,-0.16060166666666476,-0.5169866846842748,0.3005648426615156,0.5482379434711863
0610010K14Rik,-0.27198166666666523,-0.37289012757516304,0.2952220016241066,0.5433433551853806
0610012G03Rik,-0.20024777777777766,-0.8751527895839065,0.37168161271592304,0.603010253879805
0610031J06Rik,-0.0741066666666681,-0.4068835949401998,0.2963264688152916,0.5443587684746997
0610037L13Rik,-0.3640716666666677,-1.203477235114072,0.34977660196555616,0.5914191423732885
0610040J01Rik,-0.24204666666666608,-0.39623249863239846,0.2959700493628338,0.5440312944701194
1100001G20Rik,0.17495666666666665,0.8026273421073179,0.3162704850847415,0.5623793071270862
1110001A16Rik,-0.20103166666666716,-0.672211355611033,0.30825621243116497,0.555208260413302
1110001J03Rik,0.053111666666668,0.19362005640874907,0.2909904049158027,0.5394352648055212
1110004E09Rik,0.03157710526315879,0.15545272766557972,0.29045461966623204,0.5389383499585603
1110004F10Rik,-0.08877500000000005,-0.7133423719002924,0.3106307638034947,0.5573425910546356
1110007C09Rik,-0.3612133333333336,-0.8261701375743065,0.31786825366479526,0.5637980610686731
1110008F13Rik,0.08480500000000113,0.32036763189697626,0.2937048504709506,0.5419454312667933
1110008J03Rik,0.06972666666666694,0.3031452757463505,0.2932574187476195,0.5415324724775232
1110008P14Rik,0.3066966666666655,0.9985477156570167,0.3309741055074743,0.5753034899142142
1110012L19Rik,0.011134999999999451,0.07922368687814231,0.28968989101242093,0.5382284747320797
1110032A03Rik,-0.1738900000000001,-0.7966350392241345,0.31587118239396567,0.5620241831042199
1110035H17Rik,0.5770066666666658,0.7419050103563497,0.3123626681719747,0.5588941475556661
1110037F02Rik,-0.1707699999999983,-0.3240837440015063,0.2940920571005974,0.5422986078216259
1110038F14Rik,0.013573333333333437,0.035011528275429256,0.2894794499519883,0.5380329450433201
1110051M20Rik,-0.13087499999999963,-0.6999758917813249,0.30984363503377493,0.5566359986865518
1110057K04Rik,-0.05014416666666843,-0.2630051579601884,0.29259640821796634,0.5409192104242055
1110058L19Rik,0.3209850000000003,0.7263509063701191,0.31141110962167634,0.5580422113260576
1110059E24Rik,-0.10157499999999864,-0.4018285746266591,0.2961561331300846,0.5442022906328902
1110059G10Rik,-0.22929333333333268,-0.8651171384370032,0.3206128606230403,0.566226863212123
1190002N15Rik,0.38922166666666635,1.3095121870421338,0.36183107667707215,0.6013676337367757
1190005I06Rik,-0.5246200000000023,-2.118683744414194,0.47646257502418693,0.690262685522104
1200011I18Rik,0.16456166666666583,0.5839486473333957,0.31528174873415976,0.5610312658172978
1200014J11Rik,-0.1719816666666656,-0.8444547206407336,0.31914103195616483,0.5649256871095214
1300017J02Rik,-0.1215283333333339,-0.31519846668564544,0.29356796104735494,0.5418191220761361
1500015O10Rik,-0.007363333333333166,-0.022351978663985674,0.2894491917785722,0.5380048250513858
