MGI symbol,430AV2_WB_AK_Enrich,430AV2_WB_AK_Hedges_g,430AV2_WB_AK_Var_g,430AV2_WB_AK_SEg
Fut7,0.12301666666666566,0.6466288741677619,0.516510741742289,0.7186868175654044
Fut8,-0.1868966666666676,-1.6477346638280954,0.7079191268650571,0.841379300235665
Fut9,-0.04080333333333375,-0.15253062678341608,0.48360546600891174,0.6954174760594616
Fv1,0.27432000000000034,1.3438415613887067,0.6321591785096363,0.7950843845213138
Fxn,-0.1931133333333337,-0.7016605623317679,0.5226939620609776,0.7229757686540937
Fxr1,0.21008333333333393,1.1393634740295773,0.6120820100592069,0.7794347788649292
Fxr2,-0.016196666666663972,-0.08633219227694314,0.48228777061861183,0.6944694166186239
Fxyd1,-0.12216666666666676,-0.9338366086316223,0.5543375676350507,0.7445384930512664
Fxyd2,0.1956699999999998,0.9798616549834976,0.5616774052422498,0.7494514028556155
Fxyd3,0.029373333333333473,0.2264024556068257,0.4859381726587333,0.6970926571545086
Fxyd4,0.04256333333333373,0.1380607066784846,0.48325506322738015,0.6951654934095767
Fxyd5,0.17903000000000002,1.1690400098703642,0.5955545453898083,0.7717218056980172
Fxyd6,-0.03752999999999851,-0.20388563562206052,0.4851307793677509,0.6965133016445205
Fxyd7,-0.24300666666666437,-1.563273652569208,0.6853187094014226,0.8278397848626403
Fyb,0.05746777777777723,0.5172115069942311,0.504255984315403,0.7100998615890903
Fyco1,-0.19505333333333308,-2.062581399052546,0.8361868356431297,0.9144325210988122
Fyn,-0.11712222222222064,-1.134895645401773,0.7073252318064274,0.8226777137498429
Fyttd1,-0.08513619047619146,-0.19985928676666317,0.5206926600366106,0.7210848706458082
Fzd1,0.13094333333333363,0.33899498405072137,0.491243133267629,0.7008873898620441
Fzd2,-0.021444999999999492,0.07471670334109666,0.5282077881484164,0.7267511293309833
Fzd3,0.0037450000000003314,0.11002033440037662,0.7217141013366795,0.8493408345565655
Fzd4,-0.04920833333333263,-0.13172220935588586,0.5864711709944246,0.7656475940498947
Fzd5,-0.003310000000000368,-0.04208957905844618,0.4818142943887763,0.6941284422848385
Fzd6,-0.10805833333333359,-0.8355487487101425,0.5487853060103692,0.740159366843151
Fzd7,-0.039600000000000524,-0.1035647419904224,0.4844237434254265,0.6960030930241606
Fzd8,-0.02197333333333429,-0.19562275949524932,0.48485568866937795,0.696315796653629
Fzd9,0.2507266666666679,1.3301831426699855,0.6291155994202832,0.7931680776608973
Fzr1,-0.1662566666666665,-2.1039147556008686,0.8505381082362551,0.9222462297218976
G0s2,0.3784266666666678,5.135485982799823,2.6794346899611217,1.636897886235156
G3bp1,-0.035688333333333766,0.9342670987439974,0.7100190907824313,0.8328878568586057
G3bp2,0.013794444444444073,0.280565778941026,0.4961710237043849,0.7043660478815115
G630090E17Rik,0.12760999999999978,0.4974279665838076,0.5022862151616417,0.7087215356976545
G6pc,0.03650999999999982,0.26808910218420845,0.48765598055916115,0.6983236932534662
G6pc2,0.0554533333333338,0.44886833944920473,0.49845689884665717,0.7060148007277589
G6pc3,-0.08720666666666688,-0.6772381924253025,0.5198876307732908,0.7210323368430093
G6pd2,0.008066666666666666,0.07356257505577832,0.48211762103740297,0.6943469025187647
G6pdx,-0.036733333333333285,-0.6976378123441124,0.5222248764343566,0.7226512827321049
Gaa,-0.07330999999999932,-2.0188405833146867,0.8213097750698654,0.9062614275527042
Gab1,-0.05898222222222227,-0.38012848636847624,0.5161314799837228,0.7179313547327287
Gab2,0.18838000000000132,0.49711024058533754,0.5022598826079009,0.7087029579505795
Gab3,-0.23499999999999988,-1.7466251698165232,0.7358916236530498,0.8578412578403127
Gabarap,0.0722133333333339,1.306685154230445,0.6239521743571868,0.7899064339256813
Gabarapl1,-0.11797333333333171,-0.8554534538999857,0.5426500509824511,0.736647847334431
Gabarapl2,0.008413333333333384,0.17607366778507436,0.48425016137394067,0.6958808528576862
Gabbr1,-0.11079244444444344,-1.4641939259339003,0.7847999578888929,0.8706640858294655
Gabpa,0.3035342857142856,1.9190467669233746,0.9041295739534488,0.931720492916499
Gabpb1,0.07233266666666598,0.768167767220734,0.5576195626807444,0.7455673890289669
Gabra1,-0.019714444444443185,-0.04007321370747082,0.49061170513887475,0.7004304848089404
Gabra2,-0.2571966666666654,-1.2815751704748553,0.618536243131471,0.7864707516058502
Gabra3,-0.07338000000000022,-1.0441824314185049,0.5725264125069216,0.7566547511956306
Gabra6,0.15506666666666558,3.610654296674159,1.6052634552647636,1.2568545494091852
Gabrb1,-0.11421666666666574,-1.570786885417994,0.6872809532834301,0.8290240969256745
Gabrb2,-0.28108333333333313,-1.0432863727714943,0.5723705379675583,0.7565517417649359
Gabrb3,-0.025171666666667925,-0.35658229478903397,0.4982799917107284,0.7057988372628304
Gabrd,-0.1725966666666654,-0.9538533796071205,0.5574863558156604,0.7466500892758672
Gabre,0.009856666666666847,0.16424241884191249,0.48391463101225346,0.695639727885242
Gabrg1,-0.0557600000000007,-0.205583574070062,0.4882464013547033,0.6987305226053989
Gabrg2,-0.06881333333333117,-0.45884901973584924,0.49921186857604566,0.7065492683288587
Gabrg3,0.08857666666666653,1.0631791953930094,0.5758625001263772,0.7588560470381568
Gabrp,-0.07570500000000036,-0.5173289809268277,0.5171530659216313,0.7187376960692473
Gabrq,-0.0015300000000002534,-0.010393581595669367,0.48167566887819874,0.6940285792949731
Gabrr1,0.13515999999999995,0.7759182141976421,0.5318374229269713,0.7292718443262234
Gabrr2,0.12015999999999982,1.5589893327340487,0.6842039782982127,0.82716623377542
Gad1,-0.06336333333333322,-1.010528604663937,0.6102004585201976,0.77722682568821
Gad2,-0.0008133333333324444,-0.00276076512307118,0.48166730181867196,0.6940225513761581
Gadd45a,0.3993000000000002,3.103647223247443,1.28438550719763,1.1333073313085158
Gadd45b,0.2315233333333344,1.3587211499981666,0.6355102636210284,0.7971889761035512
Gadd45g,0.06633000000000067,0.3313189625872829,0.49081435458082606,0.7005814403628076
Gadd45gip1,-0.23661166666666666,-0.7852618685978068,0.5335757329574311,0.7304282221414186
Gak,-0.09363818181818218,-0.7092202983195733,0.5423150440860073,0.7357573500599037
Gal,0.192143333333334,0.9378789807324408,0.5549680818749767,0.7449617989366816
Gal3st1,-0.11276000000000064,-0.36181782496348625,0.49257601153844227,0.7018375962702784
Galc,-0.0786216666666677,-0.32857844560322114,0.4949906701541694,0.7034998290290406
Gale,-0.27682666666666744,-2.756811405823965,1.1150007606067587,1.055935964254821
Galk1,-0.1052199999999992,-0.5442983065395284,0.5063550538751498,0.7115862940467234
Galk2,-0.046136666666665604,-0.1700654198817718,0.4840768539199636,0.6957563179159523
Galm,-0.0873433333333331,-0.5511664935592008,0.5069820419685286,0.7120267143643759
Galns,-0.2708333333333339,-2.5328973206746586,1.016297403090072,1.0081157686942863
Galnt1,-0.10721333333333272,-0.03432115872308885,0.5732768988567927,0.7571401646172147
Galnt10,0.03174166666666656,0.329879399996618,0.5233891612425383,0.723064848386584
Galnt11,-0.0670166666666665,-0.3743016266141999,0.4933418089738362,0.7023829503723992
Galnt16,-0.09980666666666593,-1.3177496928541663,0.6263720210847707,0.7914366816649142
Galnt2,-0.01585095238095199,-0.09475509211241163,0.48257195112650003,0.6946738361958074
Galnt3,-0.014313333333333622,-0.1950453660830754,0.5765383705519251,0.7589688318845509
Galnt4,0.010993333333333855,0.060065677856631715,0.484844570100851,0.6963065315535002
Galnt6,-0.04213666666666693,-0.1877424760541991,0.48460393644291344,0.6961349987200136
Galnt7,0.32702380952381105,1.1950606470681906,0.6007478028454779,0.7750707111348613
Galntl5,0.05299666666666614,0.2756903072073274,0.48800042879067246,0.6985702747688828
Galr1,-0.04809000000000019,-0.25828696394205525,0.48722601297853363,0.6980157684311534
Galr2,0.1417233333333332,0.3654335790128644,0.49279514172251254,0.7019936906571971
Galt,-0.06586666666666652,-0.6103012366875676,0.5127056332918646,0.7160346592811442
Gamt,-0.2578266666666682,-0.9541971533741398,0.5575410172922759,0.7466866928587089
Ganab,-0.10080666666666716,-0.5919827482858486,0.5108702978556721,0.7147519135026307
Ganc,0.06464333333333316,0.6141817552717761,0.5131016023757266,0.7163111072541921
Gap43,0.11001333333333285,1.0811148184180364,0.5790674375502551,0.7609648070379176
Gapdh,-0.008316896551722852,-0.5193847256415856,0.5245872780554578,0.7233419728214386
Gapdhs,0.0797733333333337,0.3881823851749717,0.4942237970133441,0.7030105241127932
Gars,-0.02828333333333255,-0.22705408167443827,0.4859627963337518,0.6971103186252171
Gart,-0.009063333333333137,-0.00796824113486935,0.5718116823124388,0.7554065138529371
Gas1,0.07256666666666733,0.7166986398601999,0.5285354856560083,0.7267779175355034
Gas2,-0.18807666666666645,-1.112588503145573,0.5848210981109755,0.7647359662726577
Gas5,-0.23470030864197525,-1.6340200850017397,0.7397049939648708,0.8533075306180817
Gas6,-0.1996899999999986,-1.6678815851564928,0.7134857485086777,0.8446808560093437
Gas7,0.17692746031745918,0.5483640868062347,0.5081163631829083,0.7127757073007197
Gas8,0.1260399999999997,0.6026419372799197,0.5119314420473745,0.7154938448703626
Gast,0.12258666666666684,0.4573369734869524,0.4990964256098504,0.7064675686893563
Gata1,-0.024640000000000217,-0.09751787092718969,0.4824591445958476,0.6945927904865178
Gata2,-0.0635650000000001,-0.5909457618215389,0.5274771991548868,0.7256402169379573
Gata3,0.2738533333333337,1.342824523184903,0.6319314750055633,0.7949411770725954
Gata4,0.03540499999999991,0.27848206019126387,0.49759926380433067,0.7053199562650536
Gata5,0.10436500000000049,0.7400068797868067,0.5394243422255708,0.7337552468486946
Gata6,-0.03713499999999992,0.15438223191703782,0.5529244415082304,0.7434214816083438
Gatad1,0.09573000000000124,0.5284674791789361,0.5092441436948907,0.7134516686666414
Gatad2a,-0.14359111111111092,-0.4189004633388087,0.5149884689840049,0.7169711982764079
Gatad2b,-0.1084533333333324,-0.3777725534385708,0.4935593418442914,0.7025377867732748
Gatc,-0.00447666666666624,-0.021224305905885466,0.48170420593009877,0.6940491379795085
Gatm,-0.03001333333333278,-0.3449738586834343,0.4915839135979115,0.701130454051107
Gatsl2,-0.03258037037037011,0.9208158428719805,0.7219478538207844,0.8362283703875364
Gba,-0.09944333333333288,-0.9006777288208789,0.5619374373851053,0.7486048206680833
Gba2,-0.04714499999999866,-0.7843068138817938,0.6117645212314913,0.7778725380758991
Gbas,-0.13706666666666578,-0.6279836496221379,0.5145302886827282,0.7173076666833613
Gbe1,-0.031156666666666943,-0.15540508927411756,0.48367922848102457,0.695470508706893
Gbf1,0.055333333333333456,0.6993360920979399,0.5224225808092348,0.7227880607821594
Gbgt1,0.08822666666666734,0.19670578838637906,0.48489109726539215,0.6963412218628107
Gbp10,0.06823000000000023,1.1667455088486083,0.5951079235348664,0.7714323842922765
Gbp2,0.1372633333333324,0.8968311246529007,0.5486921721788488,0.7407375865843779
Gbp2b,0.1995,0.9697813666641661,0.5600396582607514,0.748357974675724
Gbp3,0.011286666666666889,0.08177128915878581,0.48222387864422406,0.6944234145276381
Gbp6,0.06823000000000023,1.1667455088486083,0.5951079235348664,0.7714323842922765
Gbp7,-0.04137833333333374,-0.08610584566362987,0.48514659899172957,0.6965220412900333
Gbp8,-0.11716999999999977,-0.872274446573434,0.5450718925120824,0.7382898431592314
Gbx2,-0.08996000000000004,-2.5425274556056454,1.020370488542376,1.0101338963436364
Gc,0.0388866666666674,0.4314816746730684,0.4971813696315562,0.7051108917266533
Gca,0.12795999999999985,0.41345442942023225,0.4959120471006007,0.7042102293353887
Gcat,0.022649999999999792,-0.16364351699039184,0.50154397942275,0.7081121960048598
Gcc1,0.18442190476190465,1.772192478279046,0.7572148289523071,0.8670328481797648
Gcc2,0.12186666666666746,0.7414831141964354,0.5274831007198703,0.7262803182792924
Gcdh,0.002063333333333084,0.024135146679860428,0.4817152087754381,0.6940570644950155
Gcg,0.1270733333333336,0.6331078812539674,0.5150687991088239,0.7176829377300423
Gcgr,0.042790000000000106,0.1856395324943326,0.4845385030020595,0.6960879994670641
Gch1,0.07658666666666614,1.0153484984410488,0.567577714440541,0.7533775377860299
Gck,0.13012133333333348,0.5251392565665921,0.5082481139025248,0.7128180611140504
Gckr,-0.11994666666666687,-0.5849993415129822,0.5101853524642185,0.7142726037474897
Gclc,-0.14996999999999971,-1.3270554199651179,0.6284230073048995,0.7927313588504618
Gclm,0.12612190476190424,1.1398546551331596,0.6165122541934843,0.7843826479839251
Gcm1,0.07352333333333361,0.5002290071802471,0.5025190883020445,0.7088858076601933
Gcm2,0.007403333333333206,0.06320893563419873,0.482507176119134,0.6946271128329836
Gcnt1,0.2627700000000006,1.552655455968863,0.6825615804124897,0.8261728514133647
Gcnt2,0.14465543209876564,0.6393269872604568,0.520874360244269,0.7214708493906512
Gcnt3,0.15602666666666654,0.9924678241702288,0.5637493651677656,0.7508324481319155
Gcom1,0.05526333333333433,0.46646711652420836,0.499799297566534,0.7069648488903348
Gcsam,0.09658333333333324,0.569039149153672,0.5086504627724612,0.7131973519107184
Gcsh,-0.12093666666666536,-0.7503688447028125,0.5285877835917194,0.7270404277560633
Gdap1,-0.02614700000000063,-0.15841570146419515,0.4941793929771238,0.7029439966005524
Gdap1l1,0.05384999999999884,0.34294271259867065,0.49146747534371116,0.7010474130497245
Gdap2,0.06455999999999928,0.9371601678393493,0.5548557650153897,0.7448864108140177
Gde1,-0.031639999999999446,-0.30912814701769653,0.4896300176065495,0.6997356769570561
Gdf10,-0.1748599999999989,-1.0754993867014604,0.5780582442329347,0.7603014166979664
Gdf15,-0.005959999999999965,-0.01640552599437187,0.48168909510692925,0.6940382519046981
Gdf2,-0.0168399999999993,-0.0883630019001702,0.4823173350087341,0.69449070188789
Gdf3,0.1263500000000004,0.24534055863063808,0.48668266580909936,0.6976264514832414
Gdf5,-0.004479999999999595,-0.023473529929184684,0.4817125838839446,0.6940551735157261
Gdf9,0.09540666666666642,0.7758688316012509,0.5318310369875241,0.7292674660147154
Gdi1,-0.06954000000000171,-0.9669511824743063,0.5595828824407049,0.7480527270458313
Gdi2,-0.02691888888888864,-0.25221123145817775,0.5055481074781071,0.7108872047965471
Gdnf,0.11321666666666674,0.46115596273291304,0.4993887351636766,0.7066744194915199
Gdpd1,0.025363333333333404,0.14672353112623476,0.4865704083532824,0.6975377713188902
Gdpd2,-0.11437000000000097,-0.7432665556586956,0.5277037643967283,0.7264322159683779
Gdpd3,0.10371999999999915,0.33203030411423384,0.49085367690418247,0.7006095038637304
Gdpd5,-0.11669999999999892,-1.3878201729793718,0.6421704027107077,0.8013553535796137
Gem,0.00673333333333348,0.04772727243242252,0.48185649104448647,0.6941588370427092
Gemin2,0.15269666666666648,0.5169548325973885,0.5039368582454827,0.7098851021436375
Gemin6,0.04442333333333348,0.2590899066391417,0.4872606316435232,0.6980405659010966
Gemin7,0.05961666666666687,0.8270556802927186,0.5386684248587043,0.7339403414847179
Gemin8,-0.10440333333333296,-0.6962230335450662,0.5509065763755149,0.7407991147189527
Get4,-0.1838707407407402,-1.5612774250897061,0.686748801458587,0.8283601275032006
Gfap,0.08999333333333404,0.3648881749351092,0.4927619483506228,0.7019700480438057
Gfer,0.09419666666666648,0.9787146062841395,0.5650626058647945,0.751370412857063
Gfi1,-0.13291333333333277,-1.0495171149462272,0.5734571812137542,0.7572695565079546
Gfi1b,0.13059333333333267,0.94531667214936,0.5561353008869616,0.7457447960843988
Gfm1,-0.31083666666666687,-1.227422421171673,0.6072138166662442,0.7792392550855252
Gfm2,0.0495378947368418,0.33175648345236924,0.49084750076331873,0.7006049753573986
Gfod2,0.07979999999999876,1.0837212513531287,0.5795376458861992,0.7612736997205402
Gfpt1,0.005373333333333008,0.043320170685644706,0.48182305309901935,0.6941347513984726
Gfpt2,-0.12381000000000153,-1.0667669772036417,0.5764993153043495,0.7592755200217833
Gfra1,0.004369333333332515,0.008586087436963383,0.48276064225338633,0.6948097341200218
Gfra2,0.13117666666666702,0.5127917847999492,0.5098897127253558,0.7139389440521677
Gfra3,-0.03929666666666787,-0.21661278557740574,0.48557675823963353,0.6968333791084017
Gfra4,-0.17977000000000132,-1.4931993608731557,0.6674703609426667,0.8169885929085342
Gga2,0.09887333333333359,0.9749754794690983,0.5608814321304998,0.7489201774091147
Ggact,-0.16706333333333312,-0.701663711293245,0.5226943303121507,0.7229760233314454
Ggct,-0.04063303030303025,-0.12960109150532095,0.4831442397103815,0.6950856232872555
Ggcx,0.03141000000000016,0.31359247227629916,0.48986168655569673,0.6999011977098601
Ggh,0.03326666666666611,0.0985082938312822,0.4824753236627958,0.6946044368291897
Ggnbp1,-0.07898666666666632,-1.1836702753091115,0.5984229433875288,0.7735780137694768
Ggnbp2,0.0047380952380937326,0.056621084071348415,0.4833730583292769,0.6952439204544059
Ggps1,0.2055450000000003,-0.16664550135098008,0.5674460423954013,0.7530640346686552
Ggt1,0.0945433333333332,0.16091627677002698,0.4838245040107939,0.6955749449274276
Ggt5,-0.043793333333333795,-0.5994689095661658,0.5788338568820557,0.7585083758532218
Ggt7,-0.12390666666666483,-2.3635900840574213,0.9472131737878806,0.9732487728160157
Ggta1,-0.060341481481481156,-0.5891953874009535,0.5750121425229809,0.7554149109919703
Gh,5.783070000000003,8.113194013699582,5.966993091994226,2.4427429443136717
Ghdc,-0.17056999999999967,-1.836507025504999,0.7627298378941015,0.8733440547081669
Ghitm,0.04102499999999942,0.504981109630465,0.503197991758051,0.7093561388402736
Ghr,0.08566694444444489,0.47332268699091723,0.5049490105378324,0.7104963436136599
Ghrh,0.1404333333333332,0.35956131747264414,0.4924403617518885,0.7017409506020641
Ghrhr,0.11191999999999958,0.2805804932805585,0.48822711776746336,0.6987325080225361
Ghrl,0.1210233333333326,0.5393578826620208,0.5059089104658048,0.7112727398584912
Gid4,0.06281137254901976,0.5489968882251437,0.5416125999866094,0.7352757976623431
Gif,-0.055449999999999555,-0.4764311609540463,0.500582220927335,0.7075183537741865
Gigyf1,-0.18618333333333315,-1.719793324004126,0.7281407564407634,0.853311640867956
Gigyf2,0.03190333333333406,0.3495784620289985,0.4918504250928799,0.7013204867197878
Gimap1,0.04271999999999965,0.14196225785172137,0.48334610688786317,0.6952309737690512
Gimap3,-0.04826666666666668,-0.5372187143056857,0.5057169955833545,0.7111378175736082
Gimap4,0.02627333333333315,0.28955066672578994,0.4886532990501123,0.6990374089060704
Gimap6,0.314586666666667,3.457883737912589,1.478079995410028,1.2157631329375094
Gimap7,0.06597333333333344,0.3210371870050891,0.4902554062866783,0.7001824092953766
Ginm1,0.0686633333333333,0.2192760284743405,0.48567349805528987,0.6969027895304265
Gins1,0.08519666666666748,0.35857719490790146,0.49238146705900154,0.701698986075227
Gins4,0.05203333333333404,0.29286233816743146,0.48881402909307453,0.6991523647196471
Gip,0.13161333333333358,0.45791715550872975,0.49914067677576707,0.7064988866061765
Gipc1,0.04294999999999938,0.21686790154000765,0.48558597389319713,0.6968399916000783
Gipc2,0.15503999999999962,1.0538862088659033,0.574223011769812,0.7577750403449642
Gipc3,0.18163000000000107,0.5227480829733121,0.5044387965210226,0.7102385490249192
Git1,-0.007876666666668086,-0.045000271087352564,0.4818354186998279,0.6941436585461456
Git2,-0.1848756410256418,-1.7291357795965996,0.7621654917851453,0.8716675052740857
Gja1,-0.04096333333333302,-0.34942373035818025,0.5700030598600032,0.7540586292741752
Gja10,-0.06206666666666649,-0.8591796323045057,0.5431824700472421,0.7370091383743095
Gja3,0.040783333333333616,0.08011976579119347,0.48220159807253626,0.6944073718448964
Gja4,-0.10199999999999854,-0.7232962046972791,0.525263116644124,0.7247503823000881
Gja5,-0.043660000000000476,-0.31097533018736784,0.48972547133209515,0.6998038806209174
Gja8,0.20774333333333272,0.5752949576254014,0.5092470240224343,0.7136154594895169
Gjb1,-0.028520000000000323,-0.05975995407837994,0.48196427100928746,0.6942364662053465
Gjb2,-0.08154333333333419,-0.7819238168179661,0.5326170712755979,0.7298061874741799
Gjb3,-0.1338999999999988,-1.6026662932085642,0.6957116039489065,0.8340932825223486
Gjb4,0.039696666666666935,0.32357842715462676,0.49039191654332176,0.7002798844343037
Gjb5,0.031143333333332635,0.11627876975712534,0.4827933960246858,0.6948333584570374
Gjb6,0.2998000000000012,1.8880704259599472,0.7787341611153813,0.882459155494112
Gjc1,-0.1518033333333335,-0.5625309967202868,0.5080367601892598,0.7127669746763382
Gjc2,-0.07638166666666679,-0.3452232552575616,0.49238323647156856,0.7016889642808419
Gjc3,0.004343333333332922,0.05730040781823078,0.4819402780613446,0.6942191858925714
Gjd2,0.12559666666666658,0.6166247919703854,0.5133521778393767,0.7164859927726268
Gjd4,0.13972333333333342,1.3449788549879993,0.6324140100304023,0.7952446227610737
Gk2,0.10682333333333283,0.5084319473744768,0.5032085870925835,0.7093719666667012
Gkap1,0.020446666666665614,0.07946945010234302,0.4821929494582974,0.6944011444822779
Gkn1,0.13526666666666598,0.6622883759297971,0.5182188244076439,0.7198741726216075
Gkn2,-0.016170000000000684,-0.048527991195438026,0.4818629138274553,0.6941634633337131
Gla,-0.10633166666666716,-0.5601148696657744,0.5558882300728163,0.744054982623297
Glb1,-0.33927333333333376,-2.9972431962694825,1.2302888981319753,1.1091838883305036
Glb1l,-0.13356333333333303,-0.9341121877452221,0.5565238153773232,0.7457845630678411
Glcci1,-0.2212719047619053,-0.5100980004980793,0.5120686523587529,0.7154612492844359
Glce,-0.09924500000000025,-1.118511441417614,0.7103373170996097,0.8316139796136724
Gldc,0.012606666666666655,0.1477871753086343,0.48348675409880865,0.6953321178392442
Gle1,-0.12333499999999997,-0.8502417713599514,0.5452804756108093,0.7381786833032259
Glg1,-0.19636717948717955,-1.1535286768673207,0.6075475086875459,0.7773525519171469
Gli1,-0.11574666666666644,-0.6279810139626352,0.5145300128247949,0.7173074743962975
Gli2,0.06960999999999906,0.33419259881128976,0.49097372442502024,0.7006951722575375
Gli3,-0.12021666666666686,-1.0565892661623684,0.574698406447461,0.7580886534221843
Glipr1,-0.010446666666666715,-0.03595134452145677,0.481774374931075,0.6940996865948543
Glipr1l2,0.07075333333333367,0.7061189041826069,0.5232169922370037,0.7233373986163053
Glipr2,0.12822833333333294,0.6227507722802719,0.5280296606341296,0.72606379990388
Glis1,0.09550666666666618,0.5098506631401579,0.5033289748920381,0.7094568167915776
Glis2,-0.05000370370370365,-0.7157392180494146,0.5917962268465958,0.7652096118380628
Glmn,-0.1446499999999995,-1.8438195795264238,0.7649725534870829,0.8746270939589529
Glns-ps1,0.4605066666666655,3.0336527254200094,1.2485874048706875,1.1174020784259744
Glo1,-0.060461282051282254,-0.7117604231875062,0.5342096651367298,0.7304097248224409
Glod4,-0.2626433333333331,-1.4678298304471824,0.6612103675958837,0.813148429006589
Glp1r,0.008886666666666265,0.04657866291397505,0.4818474643199044,0.6941523350964861
Glra1,0.01610333333333358,0.09953508155976805,0.4824922693717591,0.6946166348222299
Glra3,0.22461666666666646,0.7524322753547571,0.5288461940829613,0.7272181200183073
Glra4,0.0005433333333333401,0.0034078974865405375,0.4816676344804398,0.6940227910381905
Glrb,-0.06576666666666675,-0.404269625559444,0.49528616084583105,0.7037657002481942
Glrp1,-0.014913333333333334,-0.37379425395230476,0.4933101786906466,0.7023604336027526
Glrx,-0.2501816666666672,-1.7227216048449168,0.7372275555148897,0.8570009334861449
Glrx2,-0.002769892473119178,-0.03908822508791547,0.4843074985986948,0.6959218960373156
Glrx3,0.18431333333333466,0.4412483411523003,0.49789167488080466,0.7056143953185795
Gltpd1,-0.2209566666666678,-1.6608950516480074,0.7115476977157363,0.843532867003851
Gltscr2,-0.07336000000000009,-0.5407039719365361,0.5060300654389954,0.7113579024928277
Glud1,-0.07660666666666731,-0.7465927969246651,0.5334846162204734,0.7301433135888743
Glul,0.31772666666666655,2.1409100730062147,0.9964562356314258,0.9787898253622199
Glyat,0.09593047619047626,0.7979596915427135,0.606140412941204,0.7731678485636234
Glycam1,-0.05757000000000012,-0.34039152390208266,0.49132219912869846,0.7009437917042268
Glyctk,0.010131666666666428,0.2876675662327715,0.5507743079885843,0.7416159880479376
Gm10020,-0.005643333333331668,-0.04087476952755598,0.48180589556532755,0.6941223923526222
Gm10031,-0.0324733333333338,0.14354064387428048,0.5320342751905383,0.7286017860306787
Gm10036,0.03970999999999947,0.27519110604345165,0.4879775120704514,0.6985538719887332
Gm10039,0.07759999999999856,0.7571165043742047,0.5294354500996512,0.727623151157006
Gm10051,-0.1440633333333352,-0.7256719957756517,0.5255499871210847,0.7249482651341989
Gm10052,-0.0329100000000006,-0.2781150070150007,0.5006608180930839,0.7074100483147373
Gm10053,0.11028999999999911,1.0927069037559738,0.583924490451309,0.7638208653547738
Gm10055,0.16841666666666688,0.5481958610310579,0.5067098918376318,0.7118355792158971
Gm10058,-0.05205333333333284,-0.5222763958791394,0.5043977194743752,0.7102096306544816
Gm10068,-0.10977000000000103,-0.9183145082066161,0.5543574780641288,0.7443460726567118
Gm10071,-0.02827166666666603,-0.14115329454121142,0.4857679892095427,0.6969645943949448
Gm10073,0.10004999999999953,0.7932616171431067,0.5341053327693747,0.7308251040908315
Gm10074,0.05623000000000111,0.1042511152914642,0.4825723579199594,0.6946742818904118
Gm10075,-0.09371333333333354,-0.9820069321241383,0.562028134561655,0.7496853570409757
Gm10080,0.07452499999999862,0.9050884599830151,0.5715400433284228,0.7542860220775136
Gm10083,0.009486666666666643,0.04581232771008959,0.48184156411418466,0.6941480851476756
Gm10086,0.058246666666669,0.4563643692670667,0.49902236979471054,0.7064151539956589
Gm10093,-0.014793333333335212,-0.2156989448353156,0.485543836233589,0.6968097561268707
Gm10094,0.1122133333333366,1.4924596292930332,0.6672863120891247,0.8168759465727491
Gm10096,-0.05205333333333284,-0.5222763958791394,0.5043977194743752,0.7102096306544816
Gm10104,0.15348666666666722,2.2442696892975564,0.9013955365249791,0.9494185254801905
Gm10108,0.11380666666666528,1.1251471846642076,0.5910356111275992,0.7683381843235474
Gm10110,0.0657899999999998,0.514619988242703,0.5037361443582432,0.7097437173784937
Gm10116,0.009429999999998273,0.04293548437156384,0.4818202879848516,0.6941327596251683
Gm10123,-0.011546666666667704,-0.2433555577262131,0.48660182728968626,0.6975685108214721
Gm10131,0.06423333333333581,0.35501374248967044,0.49216956311304344,0.701547976344486
Gm10132,0.012653333333333627,0.10958194077244564,0.48442972466398004,0.6960072442945582
Gm10136,0.033586666666669984,0.5449753022381476,0.5064165066707966,0.7116294728795293
Gm10145,-0.12404333333333462,-0.8078336384918056,0.5360495989565757,0.7321540814313444
Gm10147,-0.05205333333333284,-0.5222763958791394,0.5043977194743752,0.7102096306544816
Gm10154,0.025073333333335057,0.20338224890226014,0.4904470243660678,0.700292465367168
Gm10156,-1.4128733333333319,-9.89088474792711,8.634133424731427,2.9383895971656697
Gm10169,0.04217333333333251,0.5856653972614135,0.5102503297957808,0.7143180872662968
Gm10171,0.15038333333333576,1.9362164503831591,0.7940778452278633,0.8911104562442657
Gm10175,-0.051993333333332004,-0.5018710554667388,0.5026562130262748,0.7089825195491598
Gm10179,0.0002099999999991553,0.0011266667356634999,0.48166677244816103,0.694022169997588
Gm10182,-0.13002000000000002,-0.565760797710584,0.5083404400188429,0.7129799716814231
Gm10184,0.005586666666666851,0.04316235862515209,0.4818219157668404,0.6941339321534716
Gm10186,0.027673333333334327,0.3000361158840094,0.4891684725695635,0.6994057996396394
Gm10221,0.09448000000000256,0.6281450145707808,0.5145471799441771,0.7173194406567949
Gm10224,-0.005643333333331668,-0.04087476952755598,0.48180589556532755,0.6941223923526222
Gm10228,-0.019136666666666358,-0.1737673973344352,0.4841829256980319,0.6958325414192928
Gm10229,0.016153333333333464,0.13647306961513955,0.4832187415608482,0.69513936844409
Gm10230,-0.05205333333333284,-0.5222763958791394,0.5043977194743752,0.7102096306544816
