MGI symbol,430AV2_Hipp_Enrich,430AV2_Hipp_Hedges_g,430AV2_Hipp_Var_g,430AV2_Hipp_SEg
0610005C13Rik,0.08549041666666657,0.7580342085636654,0.2313949597829442,0.4810352999343647
0610008F07Rik,0.043071111111112614,0.4766640397609511,0.22117709935495855,0.47029469415990494
0610009B22Rik,0.13083916666666795,0.9553365079574239,0.2413376651383425,0.4912613002652891
0610009D07Rik,-0.01099430555555525,-0.09233026784920444,0.215067054701615,0.46375282155701086
0610009O20Rik,-0.046699305555556236,-0.5272939277606052,0.22267210757413433,0.47188145500128986
0610010K14Rik,-0.16216986111110998,-1.0708188454357583,0.24821958150022738,0.4982164002722385
0610012G03Rik,0.020351898148147345,0.047638847489209796,0.25488250801467466,0.5039443391041626
0610031J06Rik,0.017433611111112413,0.21570933909888954,0.21586303794828945,0.46461063047275347
0610037L13Rik,-0.037019999999998277,-0.46067449678438077,0.22073628715455604,0.4698258051177648
0610040J01Rik,-0.03736083333333351,-0.44264103950610245,0.22025717238595308,0.4693156425966996
1100001G20Rik,0.10270333333333337,0.7498877683228815,0.23103365989257743,0.4806596091753263
1110001A16Rik,0.08720430555555403,0.8288508898779723,0.2347001932034961,0.4844586599530409
1110001J03Rik,-0.034975138888889035,-0.2987479878684207,0.21711950386831738,0.46596083941498495
1110004E09Rik,0.014897938596490409,0.0676536049637472,0.234685590184261,0.4840508238161756
1110004F10Rik,-0.13425194444444344,-1.7444801532939564,0.30400069930893725,0.551362584248276
1110007C09Rik,-0.029151666666666465,-0.3131537195244502,0.21737876539174583,0.4662389573938946
1110008F13Rik,0.00729444444444205,0.16266174941852243,0.21527269458797807,0.4639748857297969
1110008J03Rik,-0.012808333333333977,-0.09509001559608142,0.21476043771568895,0.4634225261202663
1110008P14Rik,-0.009685555555552838,-0.07222239929380196,0.21464790724197394,0.4633010978208167
1110012L19Rik,0.17961694444444554,1.3315220154621812,0.2666401073214068,0.516372062878509
1110032A03Rik,-0.007815972222221745,-0.05168356913468403,0.21457305772311355,0.46322031229547084
1110035H17Rik,0.09416361111111105,0.6115123136595623,0.225492943559548,0.4748609728747436
1110037F02Rik,-0.02098312500000077,-0.09457446682238974,0.2332690554220842,0.4829577385946279
1110038F14Rik,-0.10718999999999923,-1.146719766817408,0.2531699704375627,0.5031599849327872
1110051M20Rik,-0.04583888888888765,-0.9484953505263949,0.24095459415404555,0.49087126026489425
1110057K04Rik,0.11647562500000053,1.2760815573485293,0.270549999265702,0.5187459506964764
1110058L19Rik,-0.019811527777779503,-0.2527064654940874,0.2163727449697022,0.46515883843016703
1110059E24Rik,-0.1376868055555569,-1.7195404174652045,0.3014597652518756,0.5490535176573187
1110059G10Rik,6.180555555346245e-05,0.0005867781917641326,0.21449450339929435,0.46313551299732386
1190002N15Rik,-0.14077555555555588,-1.0035667730528157,0.24418940336114633,0.4941462863739356
1190005I06Rik,-0.09339111111111098,-0.8222083016696097,0.23437762537064075,0.48412562973947243
1200011I18Rik,0.016693472222222283,0.11842631504406005,0.2149087752383477,0.4635825404459517
1200014J11Rik,0.07464027777777726,0.8641891806836751,0.23645987386112008,0.48627139938630987
1300017J02Rik,0.07682152777777862,0.5658246455445942,0.22391089119920668,0.473192234931224
1500015O10Rik,0.39036694444444464,0.4737517805737291,0.22109569179012176,0.4702081366694134
1600012H06Rik,-0.11123979166666675,-1.0665821643004187,0.2500777318422523,0.499793122732511
