MGI symbol,430AV2_ZT12_D2_Enrich,430AV2_ZT12_D2_Hedges_g,430AV2_ZT12_D2_Var_g,430AV2_ZT12_D2_SEg
0610005C13Rik,-0.02466000000000035,-0.22812134754839067,0.4860032791006077,0.69713935414708
0610008F07Rik,0.026036666666666264,0.3171244656097267,0.49004732722402117,0.7000338043437768
0610009B22Rik,0.08545000000000158,1.4551741417893276,0.658127648577692,0.8112506693850502
0610009D07Rik,-0.10243166666666514,-1.0225329423295642,0.5847134502449601,0.7631068598647207
0610009O20Rik,-0.009613333333331475,-0.15679136075494468,0.4837152942339489,0.695496437254677
0610010K14Rik,-0.13504000000000005,-1.0077996116613301,0.5663050047720606,0.7525323945001042
0610012G03Rik,0.11567444444444448,1.9059112467892314,1.3252899514772674,1.0415538666359885
0610031J06Rik,0.04847000000000001,0.6953175971241469,0.521955546739208,0.7224649103861087
0610037L13Rik,-0.15097666666666676,-1.874220296723707,0.7743918100542584,0.879995346609434
0610040J01Rik,-0.07707666666666668,-0.5554494192977967,0.5073770047831883,0.7123040114889065
1100001G20Rik,0.04333999999999971,0.22548583382988946,0.48590365510482997,0.697067898489688
1110001A16Rik,0.04701666666666782,0.6782555070628558,0.5200025444050909,0.7211120193181437
1110001J03Rik,0.09241666666666681,1.3964558226224781,0.6441740720446851,0.8026045552105253
1110004E09Rik,-0.025541754385965124,-0.30904422433844453,0.48999548498092055,0.6999931770764131
1110004F10Rik,-0.2473700000000001,-3.042843813285471,1.2532415393374718,1.1194827106022995
1110007C09Rik,-0.044456666666666145,-0.57127747180001,0.5088631624821842,0.7133464533325895
1110008F13Rik,0.28049666666666795,2.1672464860401375,0.8730797776044437,0.9343873809103179
1110008J03Rik,0.12180666666666706,0.8914304588959993,0.5478873552539609,0.740194133490641
1110008P14Rik,0.1774299999999993,2.660792975736552,1.0716516049774143,1.0352060688468814
1110012L19Rik,-0.10781333333333265,-1.109575350608458,0.5842631215564901,0.7643710627414476
1110032A03Rik,-0.19243333333333368,-1.4789147182590252,0.6639323953235977,0.8148204681545487
1110035H17Rik,-0.06893999999999867,-0.9206235088189078,0.5522956370825031,0.7431659552768164
1110037F02Rik,0.014623333333332766,-0.3327432876210723,1.1167991600519551,1.0543263398290865
1110038F14Rik,-0.0853866666666665,-1.6201873101335544,0.7004172433264835,0.8369093399684839
1110051M20Rik,-0.1725000000000012,-2.199813802126834,0.8849317303356431,0.9407081004943261
1110057K04Rik,0.1812933333333322,1.2361031317028226,0.631177583007929,0.7916253088140366
1110058L19Rik,-0.18644666666666687,-4.046508564205507,1.846185963349043,1.3587442597299328
1110059E24Rik,-0.22431666666666672,-2.2153519980923515,0.8906487062876477,0.9437418642232884
1110059G10Rik,-0.07744333333333309,-1.3475794874840625,0.6329975395906506,0.7956114250000754
1190002N15Rik,-0.08011666666666617,-1.7892497971934995,1.0121880280186726,0.9680417028215802
1190005I06Rik,-0.19541666666666657,-1.6289622815496287,0.7027931762259475,0.8383276067421063
1200011I18Rik,-0.12204000000000059,-0.818891773387573,0.5690313842775214,0.7522782889476562
1200014J11Rik,0.2363300000000006,1.2532941079757152,0.6125621767572201,0.7826635143899453
1300017J02Rik,-0.06224666666666678,-0.5367309729896108,0.505673344780531,0.7111071260932006
1500015O10Rik,0.0399133333333328,0.4017835063812269,0.49511916549999935,0.7036470461104767
1600012H06Rik,0.039664999999999395,0.4980348213425417,0.5270355015763508,0.7253034142536835
1600014C10Rik,0.04712000000000138,0.6645712760680517,0.5184712484145598,0.7200494763657285
1600015I10Rik,0.01884333333333288,0.127919237159504,0.4830302776029557,0.6950037968262877
1600029D21Rik,-0.07957333333333372,-0.24091879723902013,0.48763479585519875,0.6983004899229739
1700001C19Rik,-0.01443692307692344,-0.09238654142952285,0.48240139480612265,0.6945511926763678
1700001F09Rik,0.06340000000000012,0.6498355979860891,0.5168571920341614,0.7189278072478219
1700001G17Rik,-0.11809666666666718,-0.8773267302864766,0.5458085159729299,0.738788546184177
