MGI symbol,430AV2_ZT6_B6_Enrich,430AV2_ZT6_B6_Hedges_g,430AV2_ZT6_B6_Var_g,430AV2_ZT6_B6_SEg
Fbxo21,0.0031541666666674573,-0.08983066558900976,0.5766642762816518,0.7593604366911604
Fbxo22,0.08464555555555542,1.2296439515892013,0.7299284063446413,0.8501551585829696
Fbxo25,0.1335500000000014,0.6815756888201581,0.5965847502924007,0.7723889889766689
Fbxo28,-0.04756666666666476,-0.5502370529836043,0.5804062897809416,0.7618440061987372
Fbxo3,0.04464460317460418,1.048478667236468,0.9333340266655439,0.9500467595765604
Fbxo31,0.0959016666666681,0.4082076652694492,0.5667935581318068,0.7528569307191153
Fbxo32,-0.07606583333333372,-0.020979136225063384,0.5756029357903284,0.7586837229201752
Fbxo33,0.0028491666666665694,0.012552615629675141,0.5501902926340339,0.7417481320263273
Fbxo36,-0.07496666666666574,-1.6754981844181347,0.8308596249321799,0.9115150162954969
Fbxo38,-0.024071666666667824,-0.26755769654416717,0.5572889204313355,0.7465178634375306
Fbxo4,0.1357483333333338,0.837535789589421,0.6202768282176508,0.7875765538775585
Fbxo42,0.03939166666666516,0.12594083949895488,0.5517163178387036,0.7427760886288031
Fbxo43,0.09055999999999997,1.1270010315075119,0.6771433408352329,0.8228871981233108
Fbxo45,-0.028907500000000752,-0.3774870760797514,0.5763165276818379,0.7589606298047167
Fbxo6,-0.11634333333333391,-0.9886293735542717,0.6478690121587646,0.8049031073109136
Fbxo9,-0.07486166666666572,-0.8953530835770073,0.640211768656998,0.7993545607721498
Fbxw11,0.028708333333332448,0.08303131146961465,0.5519374534100656,0.7429239914968465
Fbxw14,-0.08261999999999992,-0.48040682921141276,0.5732092804886297,0.7571058581787818
Fbxw2,0.021934637681159098,-0.24856646049796793,0.6877327377182804,0.824861539382181
Fbxw4,-0.0012983333333336233,-0.023956824647706626,0.5501876012780534,0.7417463186818344
Fbxw5,0.19181500000000007,0.870117025213024,0.6258405720898895,0.7911008608830415
