MGI symbol,430AV2_WB_B6_Enrich,430AV2_WB_B6_Hedges_g,430AV2_WB_B6_Var_g,430AV2_WB_B6_SEg
Arhgap27,-0.10459999999999958,-0.4848530905201364,0.5012568766155773,0.707994969343411
Arhgap31,0.05415166666666704,0.42177488790561013,0.49747166581566243,0.7052896641160059
Arhgap39,-0.014066190476191462,-0.004978460235597504,0.488177421074201,0.6986959514575022
Arhgap4,0.017228823529411495,0.05786461129772212,0.5246673090615179,0.7230510189037801
Arhgap5,0.26170000000000027,0.39882126730744627,0.4949215336047264,0.703506598124514
Arhgap6,-0.09465666666666639,-0.816769536870455,0.5708841121692138,0.7533861793331257
Arhgap8,0.13525666666666591,0.47408428448446904,0.5003963257329292,0.7073869702877833
Arhgap9,0.18865333333333467,0.4358296720464985,0.4974956252530131,0.705333697800561
Arhgdia,0.057983333333334386,0.6237657202101597,0.5140903061424416,0.7170009108379441
Arhgdib,-0.008346666666665392,-0.05315877859310423,0.4819021546451258,0.6941917275833283
Arhgdig,-0.13034333333333237,-1.9778723497900101,0.8076649193386546,0.8987017966704275
Arhgef1,0.0027933333333329813,0.029237225743668358,0.48173790128076543,0.6940734120255331
Arhgef10,-0.028468333333333096,-0.5256295802795943,0.5267902602536018,0.7251362584176777
Arhgef10l,-0.09868333333333368,-1.0202030445118206,0.5684011876692656,0.7539238606578689
Arhgef12,-0.10953166666666636,0.023170263838582755,0.5521648444666112,0.743074112057962
Arhgef16,0.11121666666666563,0.5245279864906971,0.5045941340509986,0.7103478964922741
Arhgef18,0.09927999999999848,0.7684718442723968,0.5308790812866181,0.7286144942880411
Arhgef2,0.15395166666666693,0.19232713389434897,0.5080733139644049,0.7126933190054545
Arhgef25,-0.07226333333333379,-1.3864823155195536,0.6418611009373718,0.8011623436840825
Arhgef28,0.0732433333333331,0.3205600122221319,0.5052010755086515,0.7105963582421521
Arhgef3,-0.049450000000000216,-0.20240227926745877,0.4850805568877218,0.6964772479325666
Arhgef40,-0.041937156862744844,-0.21924733652151224,0.4878393763445513,0.6984458719190849
Arhgef5,0.28225333333333325,2.0286392303978262,0.8246147605924237,0.9080830141525739
Arhgef7,-0.04615833333333352,-0.33399366780442674,0.49106680734684505,0.7007603480730844
Arid1a,-0.10342185185185235,-0.882037427993188,0.5484150703967136,0.7403923083935507
Arid2,0.1035699999999995,1.1130461492708108,0.5849059775338815,0.7647914601601417
Arid3a,0.02754333333333392,0.14858843970404417,0.4835065437011401,0.6953463480174036
Arid3b,0.044660000000000366,0.5215875337338742,0.5043377962788821,0.7101674424238851
Arid4b,0.016146044444444754,0.13764919527230035,0.49015936689930406,0.7000599703344608
Arid5a,0.1348233333333333,0.5655620867466101,0.5083217061637649,0.7129668338455619
Arid5b,0.1455899999999999,0.6010104095456885,0.5150629176696412,0.7175446140002967
Arih1,0.4377736842105267,1.104182899699335,0.5934699293518629,0.7690712415554989
Arih2,-0.12327000000000037,-0.9572031220987728,0.6049405591940508,0.7747531073688347
Arl1,-0.04382666666666779,-0.20349284791976321,0.4851174449295413,0.6965037293005266
Arl10,0.06022333333333396,0.21663814317156643,0.4855776737564019,0.6968340360203439
Arl14ep,0.001306190476191103,0.015137003589558896,0.4864466164892368,0.6974277685913978
Arl16,0.15679333333333378,0.7240917324741519,0.5253590697531181,0.7248165766268857
Arl2,-0.09717666666666602,-0.9882941179412326,0.5630604386297698,0.750373532735377
Arl2bp,0.04491833333333428,-0.11048092951134018,0.5002987455505035,0.7072926761126065
Arl3,-0.040026666666667765,-0.29342901570082613,0.4888417156045962,0.6991721644949807
Arl4a,-0.0007886666666674814,0.3456068117108173,0.5166622582620772,0.7186373678907522
Arl4c,-0.10737666666666623,-0.9959028984234798,0.5643185485906905,0.7512113874208048
Arl4d,0.48355666666666597,3.551590228213476,1.5328160957617876,1.2380695036070422
Arl5a,0.2679333333333334,0.8965903552461432,0.5599924231645522,0.7472807491843676
Arl6,-0.19341000000000008,-0.4617859584602159,0.49943718928591824,0.7067087018608998
Arl6ip1,0.09139999999999926,0.7452834449883662,0.5281605648973229,0.7267341033151791
Arl6ip5,0.12245333333333441,0.715600780037242,0.5243403730324924,0.7241135083897361
Arl6ip6,0.0208633333333335,0.0823279620343185,0.4822475295216112,0.6944404289959417
Arl8a,-0.2217899999999986,-1.0847964573846913,0.5797319461628646,0.7614013042823505
Arl8b,0.05985499999999977,0.11600083869542673,0.5038271212059707,0.7097748170290793
Armc10,-0.04689666666666703,-0.3826829080843208,0.4938705173449893,0.7027592171896355
Armc12,0.08528999999999964,0.3042646472499989,0.48938141463051377,0.6995580137704905
Armc6,-0.1550900000000004,-0.6981675513495584,0.5222864941464531,0.7226939145630418
Armc7,0.03550000000000164,0.2823167544552296,0.48830856248717774,0.698790785920348
Armcx1,-0.20167000000000002,-1.1032158023892735,0.5830904255534507,0.7636035787982208
Armcx2,-0.033929999999999794,-0.34748787850831425,0.49172898547585076,0.7012339021153002
Armcx3,-0.038092962962962794,-0.09795549478197262,0.4976765295563809,0.7054236794273889
Armcx4,-0.14223333333333343,-0.6477919444973926,0.5166362002796426,0.718774095442819
Arnt,0.17691333333333326,0.5440240761878509,0.5063301829560035,0.7115688181448113
Arnt2,0.27927500000000016,0.629317609207943,0.5208118727815004,0.7214030634117691
Arntl,0.25247333333333355,0.9036353779552743,0.5497130746910309,0.7414263784699267
Arntl2,0.1179266666666674,0.6716627344041967,0.5192609023989433,0.720597600883422
Arpc1a,0.006753333333334055,0.05969234693910109,0.4819635980235914,0.6942359815103157
Arpc1b,0.14281250000000068,1.4492067324977722,0.7084634847381511,0.837633071019686
Arpc2,-0.06946000000000119,-0.5348054814481606,0.5055014085822498,0.7109862224981929
Arpc3,0.02636666666666798,0.5060332064832528,0.5030058005053102,0.7092290183751015
Arpc4,-0.012593333333332346,-0.15519321065724082,0.4873209991609411,0.698073045700397
Arpc5,0.2066633333333332,1.9173907336690943,0.7880322687966755,0.8877118162988907
Arpc5l,-0.04035000000000011,-0.2078510874865121,0.4852668395474438,0.6966109671455394
Arpp19,0.05979209302325608,0.47549593691052516,0.5182949921398543,0.7191628414670101
Arpp21,0.07230858585858516,0.3990617440551681,0.4979601228580062,0.7056129452136215
Arr3,0.16044999999999954,0.9938967071609505,0.5639858887087815,0.7509899391528368
Arrb1,-0.10468666666666593,-1.0279418821307305,0.5697220427532056,0.754799339396376
Arrb2,-0.22915666666666556,-0.8029362151434855,0.5353922137990788,0.7317050046289685
Arrdc1,-0.06225108333333349,-0.23163444049137882,0.49203794510556087,0.7014280371500281
Arrdc4,-0.10900333333333379,-0.44925582584787316,0.5554029362383411,0.7451102110231803
Arsa,-0.2186233333333334,-1.9757952580269411,0.8069805751368122,0.898320975563196
Arsg,-0.3814266666666679,-1.3030370482582818,0.6231587957611379,0.7894040763519897
Arsi,0.14974000000000043,0.33922554172690894,0.4912561640133261,0.7008966856914977
Art1,-0.10596333333333341,-0.6727689845452633,0.5363151399092221,0.7315202008367263
Art2a-ps,0.0008966666666658796,0.004729387867141611,0.4816685305924664,0.6940234366305409
Art2b,0.03593333333333337,0.35210040274643756,0.49199789113451686,0.7014256134006777
Art3,-0.04980666666666611,-0.3546156380105794,0.49214602089347087,0.7015311973771877
Art4,0.12575000000000003,0.6472123950863369,0.5165736570294492,0.718730587236587
Art5,0.09821833333333352,0.45889824724945033,0.5010439944629136,0.7077993700853574
Artn,-0.2565833333333334,-1.150415043803976,0.5919545644175419,0.7693858358571087
Arvcf,0.01319816326530608,0.07092638835424166,0.48331241652167856,0.6952062915100644
Arx,-0.14866000000000046,-0.19757602469347513,0.5122378018205139,0.7155866518344491
Arxes1,-0.15602999999999945,-0.7145278538797452,0.5242125044974995,0.7240252098494219
Arxes2,-0.19173666666666556,-0.5472915746256554,0.5066273389713524,0.711777590944919
As3mt,-0.03239666666666707,-0.20725279669675922,0.4852461434782189,0.696596112161286
Asah1,0.03414333333333275,0.5131960370717892,0.503614181038849,0.709657791501544
Asah2,-0.05867999999999984,-0.14936083134205258,0.4894172971720051,0.6995676643181596
Asap1,0.02414042553191402,0.10759402221335944,0.48267572697469546,0.6947486146199773
Asb10,-0.06669000000000036,-0.33952064610750177,0.4912728557611045,0.7009085930141707
Asb11,-0.06302666666666745,-0.32480323190333427,0.4904580949545709,0.7003271342412565
Asb12,-0.183923333333333,-3.2614327165195505,1.3680786136986745,1.1696489275413688
Asb13,-0.10273666666666736,-0.0717003853907201,0.5166058254438857,0.718733055246744
Asb14,0.18350666666666626,0.8232602705472379,0.5381464560884592,0.7335846618410579
Asb15,0.021346666666666625,0.22301963926195525,0.48581147995804425,0.6970017790207169
Asb16,0.1230433333333325,0.6837382327729831,0.5206248309129601,0.7215433673127071
Asb17,-0.0049000000000005706,-0.04352362859360329,0.4818245255204961,0.6941358120141159
Asb18,0.03297666666666643,0.11338669355209728,0.4827380451895563,0.6947935270204785
Asb3,-0.007736666666666281,-0.020084709301982938,0.481700282962312,0.6940463118281892
Asb4,-0.05456166666666662,-0.38768493474377236,0.5083753433001205,0.7127591846198585
Asb5,0.03222000000000014,0.27949083868631397,0.48817626074246484,0.6986961147326245
Asb6,0.011833333333332696,0.0821969266424633,0.4822296945624555,0.6944276021029517
Asb7,0.08978666666666646,0.27355486745648633,0.4879026887924279,0.6985003140961555
Asb8,0.01446166666666615,-0.4043644655825951,0.5671339214597088,0.7519325666273738
Asb9,-0.140286666666666,-2.237532112274704,0.8988791627883748,0.9480923809357266
Ascc1,0.010923333333333396,0.16299223444224828,0.4838805390407063,0.6956152234106916
Ascc2,-0.027009999999998868,-0.1526959653789319,0.4836096714869169,0.695420499760337
Ascl1,0.051439999999999486,0.3088121274914201,0.4896137441738147,0.6997240485890239
Ascl2,0.04530999999999974,0.3720736069327477,0.49320323074799527,0.7022842948179856
Ascl3,-0.0075666666666664995,-0.029628203460339463,0.4817398192033572,0.6940747936666172
